rule_id$$table$$columns$$check$$check_details$$required$$valid$$hasSample$$tags$$errorMessage$$failedRowsSample
1$$tc_act_sec_usage$$ASSET_ID$$in$$"{\"column\": \"TC_INSTANCES.ASSET_ID\"}"$$2087414$$2087413$$true$$$$$$"{\"ASSET_ID\":\"a5d267155a0c48eda5fd00facd270859\",\"EVENT_ID\":\"ac1be67846f64b39a253a6257b73d61f\",\"EVENT_USAGE\":51,\"USAGE_PARAMETER_NAME\":\"Fuel Drwn\",\"START_VALUE\":0}"
6$$tc_act_sec_usage$$ASSET_ID,EVENT_ID$$unique$$$$2087414$$2009388$$true$$$$$$"{\"ASSET_ID\":\"968AF7DB7CE4CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C877A0CC62E040A8C0990E1B2E\",\"count\":9}
{\"ASSET_ID\":\"968AF7DB7DD6CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C72C8BCC62E040A8C0990E1B2E\",\"count\":9}
{\"COMPETENCY_ID\":\"968AF8417E90CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUL/TUM WOLF\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417E90CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUL/TUM WOLF\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EAECC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MOTOR CYCLE H-D\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EADCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA17DECC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"FAM TRG\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB0CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5443CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"SV 6T\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB4CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CRANE\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB1CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5C7FCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB1CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB1CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5443CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB1CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EB1CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC4CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUM HD PINZ 4X4\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EBFCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"FV 430\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EBFCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"FV 430\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC8CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUM HD PINZ 6X6\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC7CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MINIBUS\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC7CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MINIBUS\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC7CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5C7FCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MINIBUS\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EC7CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA17DECC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MINIBUS\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EBDCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"4T BEDFORD\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417ED5CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5C7FCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"VAN\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417ED5CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"VAN\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417ED5CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA5443CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"VAN\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"968AF8417EE9CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"VAN\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EF9CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"FV 430\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EE6CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MOTOR CYCLE H-D\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EF3CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CAR\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417ED9CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CVR(T)\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417ED9CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"CVR(T)\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417ED6CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"4T BEDFORD\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EDCCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUM HD PINZ 4X4\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EFCCC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"MINIBUS\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417EF9CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"FV 430\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"968AF8417F03CC62E040A8C0990E1B2E\",\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"TUL/TUM L/R 90/110\",\"COMPETENCY_TYPE\":\"Cross Country\"}
{\"COMPETENCY_ID\":\"cfcc4ee2d3ff4b0ea3b2750b2a355849\",\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"G/S MODULE 2\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}
{\"COMPETENCY_ID\":\"a71a9439a0a4444cb9854fb6b6b5429e\",\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"COMPETENCY_NAME\":\"G/S MODULE 1\",\"COMPETENCY_TYPE\":\"Driver/Operator\"}"
534$$tc_emp_details$$HOLDING_ORG_ID$$in$$"{\"column\": \"TC_ORG_DATA.ORGANISATION_DS_ID\"}"$$343698$$343696$$true$$$$$$"{\"EMPLOYEE_ID\":\"968AF7AA8366CC62E040A8C0990E1B2E\",\"SERVICE_NUMBER\":\"25040065\",\"SURNAME\":\"SKENE\",\"INITIALS\":\"W\",\"RANK\":\"WO2\",\"RANK_DESCRIPTION\":\"Warrant Officer Class 2\",\"TRADE\":\"Unspec\",\"TRADE_DESCRIPTION\":\"Unspecified Trade\",\"REGIMENT\":\"REME\",\"SERVICE\":\"Army\",\"OWNING_ORG_ID\":\"51616f0cfb704638a375c9d1ffa7f191\",\"HOLDING_ORG_ID\":\"51616f0cfb704638a375c9d1ffa7f191\",\"HAS_LOGIN\":\"Yes\"}
{\"EMPLOYEE_ID\":\"bafe7f3f85794fb391b7e5e439d686cc\",\"SERVICE_NUMBER\":\"30192905\",\"SURNAME\":\"GREY\",\"INITIALS\":\"S\",\"RANK\":\"Sgt\",\"RANK_DESCRIPTION\":\"Sergeant\",\"TRADE\":\"Unspec\",\"TRADE_DESCRIPTION\":\"Unspecified Trade\",\"REGIMENT\":\"RAMC\",\"SERVICE\":\"Army\",\"OWNING_ORG_ID\":\"968AF7D2D7A2CC62E040A8C0990E1B2E\",\"HAS_LOGIN\":\"Yes\"}"
535$$tc_emp_details$$HOLDING_ORG_ID$$complete$$$$343698$$343697$$true$$$$$$"{\"EMPLOYEE_ID\":\"bafe7f3f85794fb391b7e5e439d686cc\",\"SERVICE_NUMBER\":\"30192905\",\"SURNAME\":\"GREY\",\"INITIALS\":\"S\",\"RANK\":\"Sgt\",\"RANK_DESCRIPTION\":\"Sergeant\",\"TRADE\":\"Unspec\",\"TRADE_DESCRIPTION\":\"Unspecified Trade\",\"REGIMENT\":\"RAMC\",\"SERVICE\":\"Army\",\"OWNING_ORG_ID\":\"968AF7D2D7A2CC62E040A8C0990E1B2E\",\"HAS_LOGIN\":\"Yes\"}"
531$$tc_emp_details$$OWNING_ORG_ID$$in$$"{\"column\": \"TC_ORG_DATA.ORGANISATION_DS_ID\"}"$$343698$$343697$$true$$$$$$"{\"EMPLOYEE_ID\":\"968AF7AA8366CC62E040A8C0990E1B2E\",\"SERVICE_NUMBER\":\"25040065\",\"SURNAME\":\"SKENE\",\"INITIALS\":\"W\",\"RANK\":\"WO2\",\"RANK_DESCRIPTION\":\"Warrant Officer Class 2\",\"TRADE\":\"Unspec\",\"TRADE_DESCRIPTION\":\"Unspecified Trade\",\"REGIMENT\":\"REME\",\"SERVICE\":\"Army\",\"OWNING_ORG_ID\":\"51616f0cfb704638a375c9d1ffa7f191\",\"HOLDING_ORG_ID\":\"51616f0cfb704638a375c9d1ffa7f191\",\"HAS_LOGIN\":\"Yes\"}"
539$$tc_emp_driving_licence$$EMPLOYEE_ID$$in$$"{\"column\": \"TC_EMP_DETAILS.EMPLOYEE_ID\"}"$$343713$$343698$$true$$$$$$"{\"EMPLOYEE_ID\":\"968AF7AA17DECC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"SILBU709192T99UL\",\"DVLA_LICENCE_EXPIRY_DATE\":\"15-MAR-2016 23.00.00\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7A8C624CC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"FINN9708183PA9TU\",\"DVLA_LICENCE_EXPIRY_DATE\":\"12-MAR-2010 23.00.00\",\"FMT_600_NUMBER\":\"74MT126\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"FMT_600_EXPIRATION_DATE\":\"22-AUG-2009 23.00.00\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7A89D4BCC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"LOVER701029DM9UW\",\"DVLA_LICENCE_EXPIRY_DATE\":\"26-FEB-2018 23.00.00\",\"FMT_600_NUMBER\":\"75/LAD/F/010\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"FMT_600_EXPIRATION_DATE\":\"14-SEP-2021 23.00.00\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7AA5443CC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"KRAJN709188SG9XD\",\"DVLA_LICENCE_EXPIRY_DATE\":\"19-FEB-2011 00.00.00\",\"FMT_600_NUMBER\":\"7REMEHQ182\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"FMT_600_EXPIRATION_DATE\":\"14-NOV-2022 00.00.00\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7AA1F55CC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"LAMB9702014TWSY\",\"DVLA_LICENCE_EXPIRY_DATE\":\"29-JAN-2044 23.00.00\",\"FMT_600_NUMBER\":\"3BN2005332\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"FMT_600_EXPIRATION_DATE\":\"11-NOV-2009 23.00.00\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7A8CDBBCC62E040A8C0990E1B2E\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7AA706ECC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"JONES705064CS9BA\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7AA3AC4CC62E040A8C0990E1B2E\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"968AF7AA5C7FCC62E040A8C0990E1B2E\",\"DVLA_LICENCE_NUMBER\":\"SKAIF707278CR9UN\",\"DVLA_LICENCE_EXPIRY_DATE\":\"26-SEP-2030 00.00.00\",\"FMT_600_NUMBER\":\"HWY/NOV20/02\",\"FMT_600_TYPE_ID\":3,\"FMT_600_TYPE_DESCRIPTION\":\"Full\",\"FMT_600_EXPIRATION_DATE\":\"02-NOV-2021 00.00.00\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"4c633cf2ec1241858a6d6aba7d76de62\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"1b69ff9abfa440878a4aba5078295b79\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"d205e406fbbd4d1caf3a5ab0087c2c24\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"632ce9b9b3ea447da7278d3858127581\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"491949515b1342e496879d608ff0de15\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}
{\"EMPLOYEE_ID\":\"2bfa44a8b4924cc4ad967188019d46bf\",\"LICENCE_RESTRICTION_START_DATE\":\"\\r\"}"
545$$tc_emp_functional_groups$$EMPLOYEE_ID$$unique$$$$319859$$154659$$true$$$$$$"{\"EMPLOYEE_ID\":\"4f94b32d344044ce83dd1979c51aae38\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A925D4CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"a0d1563e49d54ebcae10d246798b21df\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8C3B1CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"3ff95862e6f44af8abc53db276f6e0be\",\"count\":8}
{\"EMPLOYEE_ID\":\"6282fc31bb5d4fc68255e8f32df384df\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8AEBECC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"d9bc31ec0301486eb8f880411eecf0e3\",\"count\":8}
{\"EMPLOYEE_ID\":\"b3cbe4ddeb3645d38976e69d4323c9c1\",\"count\":8}
{\"EMPLOYEE_ID\":\"9af0890919164e689e413cc927032181\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A887B4CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"343d0b0c88654434bb98bfb6f4d9d4a0\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9F321CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA18F7CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA1F43CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"ee7e2020566e4db5b02fe713e83030a3\",\"count\":8}
{\"EMPLOYEE_ID\":\"410318c11da847b0a6c14f9170f8125f\",\"count\":8}
{\"EMPLOYEE_ID\":\"ccec7a6a7aa74937bf8c5b421cfcbee5\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A856E9CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"a8268cdaa76d4f30919ae6e27e507a79\",\"count\":8}
{\"EMPLOYEE_ID\":\"d616a63fa6804aef991eb9bece502959\",\"count\":8}
{\"EMPLOYEE_ID\":\"d481081140e5464086d5469af6a4c418\",\"count\":8}
{\"EMPLOYEE_ID\":\"e8fd7d9c19a4497c8f536d29b94d05ed\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9D4CBCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A96808CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"2ebeea09f6e644b289ca77e787e7e1d7\",\"count\":8}
{\"EMPLOYEE_ID\":\"861fca164e864af68283bfbd9b6cfb21\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AAB2A2CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8C019CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A88166CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A86AE7CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A84C2BCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"a9b864e9c8994ae4acc92f771656c562\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA6910CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A87021CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A90E04CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA245BCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"8111403951704fd2b674440f48c16b89\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA41E3CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"c8154a2efb66424e86819b76f350be21\",\"count\":8}
{\"EMPLOYEE_ID\":\"dad051f4dbfc4efbadcfef4d3dc6092a\",\"count\":8}
{\"EMPLOYEE_ID\":\"4fa12c68bb5e4565b74f88afc1ca1214\",\"count\":8}
{\"EMPLOYEE_ID\":\"dea1bcb07a35484dbeb2371c78359f41\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8E26BCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A881AECC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A96E19CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"3f66b9ec62b34cfdb37c8259990bc5a1\",\"count\":8}
{\"EMPLOYEE_ID\":\"93039fc911f640939d67a19726cf43d4\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9FFEDCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"b9904f9f53814d97b8fa96fd915f3d49\",\"count\":8}
{\"EMPLOYEE_ID\":\"b5855055b05f46299e6985da12b034dd\",\"count\":8}
{\"EMPLOYEE_ID\":\"a13de19b0f08484abaee04a100040524\",\"count\":8}
{\"EMPLOYEE_ID\":\"0d12d0967c51427f8ee6345c92fee358\",\"count\":8}
{\"EMPLOYEE_ID\":\"2407deec70204f5792442ee952e9c68b\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA59B3CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9AC5ECC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"76631b74251e445dbc5231a5c4782e31\",\"count\":8}
{\"EMPLOYEE_ID\":\"e4e9b34b8ca0438ab2255307d2391cd3\",\"count\":8}
{\"EMPLOYEE_ID\":\"243a98503da1454e82158c790aaf3712\",\"count\":8}
{\"EMPLOYEE_ID\":\"ad2dc9c5af5b408582ace8277613cfd8\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9ED78CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8ACF8CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA2BB5CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"217742273a084d92873dd8035ec0a933\",\"count\":8}
{\"EMPLOYEE_ID\":\"c1daf292fdd048e591c5f927b0b70c1f\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA11B0CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"2ac9d90a9dfe4c12a438963b7a4f4ddd\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A86739CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"ee41122d98a54c65a1c5e9cf8d38c498\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA6E25CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"d0dff4d9babd4720820864f6eaef6d52\",\"count\":8}
{\"EMPLOYEE_ID\":\"5cbcb82033ca46c3816b22bfefea3206\",\"count\":8}
{\"EMPLOYEE_ID\":\"37e2721f58024336b7de596b83b56d62\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8C3DFCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"4638f507d6db4e04ac45c7e40af963e6\",\"count\":8}
{\"EMPLOYEE_ID\":\"5698a78462484a01a9c95e028daae9a6\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A92491CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A93DF2CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A88B7BCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"09a5e553161d444c92f2e0a8133549de\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A9E168CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"f621dd7e09db4f5b813fd0356f6e4f7c\",\"count\":8}
{\"EMPLOYEE_ID\":\"a044dc5393ec4d9bb042db7a4e7e36d3\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA1B2FCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A8A08ECC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA2DFBCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7A921AFCC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"968AF7AA3B20CC62E040A8C0990E1B2E\",\"count\":8}
{\"EMPLOYEE_ID\":\"a427878cf45d46edab6cf7f04f0f09bf\",\"count\":8}
{\"EMPLOYEE_ID\":\"896ab3e5c44c49de91bf84b432577d9c\",\"count\":8}
{\"EMPLOYEE_ID\":\"245e5eba61c441f0941a767bc70bab0e\",\"count\":8}
