"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","DEFAULT_LENGTH","DATA_DEFAULT","CHAR_LENGTH"
"FLT_SERV_CERTIFICATES","REMARKS","VARCHAR2",4000,,,"Y",,"",2000
"FLT_SERV_CERTIFICATES","SEQUENCE_NUMBER","NUMBER",22,1,0,"N",,"",0
"FLT_SERV_CERTIFICATES","SERVICE_COMMENCED","DATE",7,,,"Y",,"",0
"FLT_SERV_CERTIFICATES","SHEET_NUMBER","NUMBER",22,5,0,"N",,"",0
"FLT_SERV_CERTIFICATES","TFS_VALID_UNTIL","DATE",7,,,"Y",,"",0
"FLT_SERV_CERTIFICATES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FLT_SERV_CERTIFICATES","VOUCHER","VARCHAR2",80,,,"Y",,"",20
"FLT_SERV_CERTIFICATES","WAIVER_REASON","VARCHAR2",400,,,"Y",,"",100
"FLT_SERV_CERTIFICATES","YEAR_MONTH","VARCHAR2",24,,,"N",,"",6
"FORECAST_TASKS","ACTUAL_INTERVAL","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","CAGE","VARCHAR2",20,,,"Y",,"",5
"FORECAST_TASKS","CATEGORY_OF_INSTRUMENT","VARCHAR2",48,,,"Y",,"",12
"FORECAST_TASKS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","CREATED_ON","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","CURRENT_COUNT","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FORECAST_TASKS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","EDWLOADTS","DATE",7,,,"N",,"",0
"FORECAST_TASKS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FORECAST_TASKS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FORECAST_TASKS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FORECAST_TASKS","EIAC","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","EXTENSION_AUTH_NAME","VARCHAR2",160,,,"Y",,"",40
"FORECAST_TASKS","EXTENSION_DECIMAL","NUMBER",22,15,5,"Y",,"",0
"FORECAST_TASKS","FORECAST_TASK_ID","VARCHAR2",320,,,"N",,"",80
"FORECAST_TASKS","INTERVAL_TYPE","VARCHAR2",8,,,"N",,"",2
"FORECAST_TASKS","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"FORECAST_TASKS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","LAST_COUNT","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","LAST_DATE","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","MI_TASK_CODE","VARCHAR2",200,,,"N",,"",50
"FORECAST_TASKS","MULTIPLE_INTERVAL","CHAR",4,,,"Y",,"",1
"FORECAST_TASKS","NEXT_COUNT","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","NEXT_DATE","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","PART","VARCHAR2",200,,,"Y",,"",50
"FORECAST_TASKS","PLANNING_TASK","CHAR",4,,,"N",,"",1
"FORECAST_TASKS","PROCESSED","CHAR",4,,,"N",,"",1
"FORECAST_TASKS","PROJECTED","CHAR",4,,,"N",,"",1
"FORECAST_TASKS","PROJECTED_DUE_DATE","DATE",7,,,"Y",,"",0
"FORECAST_TASKS","RECURRENCE","NUMBER",22,4,0,"N",,"",0
"FORECAST_TASKS","RECURRING","CHAR",4,,,"N",,"",1
"FORECAST_TASKS","REMAINING","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","SERIAL","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","STATUS","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","TAIL_NUMBER","VARCHAR2",40,,,"Y",,"",10
"FORECAST_TASKS","TASK_CODE","VARCHAR2",200,,,"N",,"",50
"FORECAST_TASKS","TASK_GROUP","VARCHAR2",200,,,"Y",,"",50
"FORECAST_TASKS","TASK_PROCEDURE","VARCHAR2",120,,,"Y",,"",30
"FORECAST_TASKS","TASK_SEQUENCE","NUMBER",22,3,0,"N",,"",0
"FORECAST_TASKS","TASK_STATUS","VARCHAR2",200,,,"Y",,"",50
"FORECAST_TASKS","TASK_TYPE","VARCHAR2",200,,,"Y",,"",50
"FORECAST_TASKS","TOP_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"FORECAST_TASKS","USAGE_FORECAST_ID","VARCHAR2",320,,,"Y",,"",80
"FORECAST_TASKS","WARNING_INTERVAL","NUMBER",22,13,3,"Y",,"",0
"FORECAST_TASKS","WORK_ORDER_NUMBER","VARCHAR2",100,,,"Y",,"",25
"FORECAST_TASKS","WORK_PACKAGE_NO","VARCHAR2",80,,,"Y",,"",20
"FSC_SIGNATURES","CERTIFICATE_ID","VARCHAR2",80,,,"N",,"",20
"FSC_SIGNATURES","CERTIFIED_BY","VARCHAR2",80,,,"N",,"",20
"FSC_SIGNATURES","CERTIFIED_EMPLOYEE_NO","VARCHAR2",80,,,"N",,"",20
"FSC_SIGNATURES","CERTIFIED_NAME","VARCHAR2",160,,,"N",,"",40
"FSC_SIGNATURES","CERTIFIED_ON","DATE",7,,,"N",,"",0
"FSC_SIGNATURES","CERTIFIED_OVERRIDE","VARCHAR2",1600,,,"Y",,"",400
"FSC_SIGNATURES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_SIGNATURES","CREATED_ON","DATE",7,,,"Y",,"",0
"FSC_SIGNATURES","DESCRIPTION","VARCHAR2",80,,,"Y",,"",20
"FSC_SIGNATURES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FSC_SIGNATURES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FSC_SIGNATURES","EDWLOADTS","DATE",7,,,"N",,"",0
"FSC_SIGNATURES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FSC_SIGNATURES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FSC_SIGNATURES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FSC_SIGNATURES","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"FSC_SIGNATURES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_SIGNATURES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FSC_SIGNATURES","RANK","VARCHAR2",80,,,"Y",,"",20
"FSC_SIGNATURES","REMARKS","VARCHAR2",4000,,,"Y",,"",1000
"FSC_SIGNATURES","SIGNATURE_TYPE","VARCHAR2",80,,,"N",,"",20
"FSC_SIGNATURES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FSC_STATES","CERTIFICATE_STATE","VARCHAR2",4,,,"N",,"",1
"FSC_STATES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_STATES","CREATED_ON","DATE",7,,,"Y",,"",0
"FSC_STATES","DESCRIPTION","VARCHAR2",200,,,"Y",,"",50
"FSC_STATES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FSC_STATES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FSC_STATES","EDWLOADTS","DATE",7,,,"N",,"",0
"FSC_STATES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FSC_STATES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FSC_STATES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FSC_STATES","EIAC","VARCHAR2",80,,,"N",,"",20
"FSC_STATES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_STATES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FSC_WORK_ORDERS","CERTIFICATE_ID","VARCHAR2",80,,,"N",,"",20
"FSC_WORK_ORDERS","CERTIFICATE_TYPE","VARCHAR2",4,,,"N",,"",1
"FSC_WORK_ORDERS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_WORK_ORDERS","CREATED_ON","DATE",7,,,"Y",,"",0
"FSC_WORK_ORDERS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FSC_WORK_ORDERS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FSC_WORK_ORDERS","EDWLOADTS","DATE",7,,,"N",,"",0
"FSC_WORK_ORDERS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FSC_WORK_ORDERS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FSC_WORK_ORDERS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FSC_WORK_ORDERS","ITEM_ID","VARCHAR2",80,,,"N",,"",20
"FSC_WORK_ORDERS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FSC_WORK_ORDERS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FSC_WORK_ORDERS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FSC_WORK_ORDERS","WORK_ORDER_NO","VARCHAR2",80,,,"N",,"",20
"FS_PERIODS_OF_VALIDITY","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FS_PERIODS_OF_VALIDITY","CREATED_ON","DATE",7,,,"Y",,"",0
"FS_PERIODS_OF_VALIDITY","DESCRIPTION","VARCHAR2",200,,,"Y",,"",50
"FS_PERIODS_OF_VALIDITY","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FS_PERIODS_OF_VALIDITY","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FS_PERIODS_OF_VALIDITY","EDWLOADTS","DATE",7,,,"N",,"",0
"FS_PERIODS_OF_VALIDITY","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FS_PERIODS_OF_VALIDITY","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FS_PERIODS_OF_VALIDITY","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FS_PERIODS_OF_VALIDITY","EIAC","VARCHAR2",80,,,"N",,"",20
"FS_PERIODS_OF_VALIDITY","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FS_PERIODS_OF_VALIDITY","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FS_PERIODS_OF_VALIDITY","PERIOD_CLASS","VARCHAR2",40,,,"N",,"",10
"FS_PERIODS_OF_VALIDITY","PERIOD_TYPE","VARCHAR2",4,,,"N",,"",1
"FS_PERIODS_OF_VALIDITY","PERIOD_VALUE","VARCHAR2",60,,,"Y",,"",15
"FS_PERIODS_OF_VALIDITY","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FUELLING_DEFINITIONS","CAGE","VARCHAR2",20,,,"N",,"",5
"FUELLING_DEFINITIONS","CAPACITY","NUMBER",22,9,2,"N",,"",0
"FUELLING_DEFINITIONS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"FUELLING_DEFINITIONS","CREATED_ON","DATE",7,,,"Y",,"",0
"FUELLING_DEFINITIONS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FUELLING_DEFINITIONS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FUELLING_DEFINITIONS","EDWLOADTS","DATE",7,,,"N",,"",0
"FUELLING_DEFINITIONS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FUELLING_DEFINITIONS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"FUELLING_DEFINITIONS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FUELLING_DEFINITIONS","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"FUELLING_DEFINITIONS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"FUELLING_DEFINITIONS","PART","VARCHAR2",200,,,"N",,"",50
"FUELLING_DEFINITIONS","TANK_POSITION","VARCHAR2",160,,,"N",,"",40
"FUELLING_DEFINITIONS","UNIT_OF_MEASURE","VARCHAR2",12,,,"N",,"",3
"FUELLING_DEFINITIONS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FUND_TYPES","DESCRIPTION","VARCHAR2",80,,,"Y",,"",20
"FUND_TYPES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FUND_TYPES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FUND_TYPES","EDWLOADTS","DATE",7,,,"N",,"",0
"FUND_TYPES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FUND_TYPES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FUND_TYPES","FUND_TYPE_CODE","VARCHAR2",4,,,"N",,"",1
"FUND_TYPES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"FURNISHED_BY_CODES","DESCRIPTION","VARCHAR2",80,,,"Y",,"",20
"FURNISHED_BY_CODES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"FURNISHED_BY_CODES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"FURNISHED_BY_CODES","EDWLOADTS","DATE",7,,,"N",,"",0
"FURNISHED_BY_CODES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"FURNISHED_BY_CODES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"FURNISHED_BY_CODES","FURNISHED_BY","VARCHAR2",12,,,"N",,"",3
"FURNISHED_BY_CODES","ORDER_TYPE","VARCHAR2",4,,,"Y",,"",1
"FURNISHED_BY_CODES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"GENERIC_SYSTEM_CODES","CUSTOMER_CODE","VARCHAR2",80,,,"N",,"",20
"GENERIC_SYSTEM_CODES","DESCRIPTION_FIELD","VARCHAR2",200,,,"Y",,"",50
"GENERIC_SYSTEM_CODES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"GENERIC_SYSTEM_CODES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"GENERIC_SYSTEM_CODES","EDWLOADTS","DATE",7,,,"N",,"",0
"GENERIC_SYSTEM_CODES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"GENERIC_SYSTEM_CODES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"GENERIC_SYSTEM_CODES","KEY_FIELD","VARCHAR2",160,,,"N",,"",40
"GENERIC_SYSTEM_CODES","LANGUAGE_CODE","VARCHAR2",80,,,"N",,"",20
"GENERIC_SYSTEM_CODES","READ_ORDER","NUMBER",22,2,0,"Y",,"",0
"GENERIC_SYSTEM_CODES","VALREP_TYPE","VARCHAR2",80,,,"N",,"",20
"HOW_FOUND","DESCRIPTION","VARCHAR2",240,,,"N",,"",60
"HOW_FOUND","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"HOW_FOUND","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"HOW_FOUND","EDWLOADTS","DATE",7,,,"N",,"",0
"HOW_FOUND","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"HOW_FOUND","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"HOW_FOUND","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"HOW_FOUND","HOW_FOUND_CODE","VARCHAR2",32,,,"N",,"",8
"HOW_FOUND","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"HOW_FOUND","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"IMS_DESIGNATORS","DESCRIPTION","VARCHAR2",200,,,"Y",,"",50
"IMS_DESIGNATORS","DESIGNATOR_CODE","VARCHAR2",80,,,"N",,"",20
"IMS_DESIGNATORS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"IMS_DESIGNATORS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"IMS_DESIGNATORS","EDWLOADTS","DATE",7,,,"N",,"",0
"IMS_DESIGNATORS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"IMS_DESIGNATORS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"IMS_DESIGNATORS","EXTERNAL_PO_SYSTEM","VARCHAR2",80,,,"Y",,"",20
"IMS_DESIGNATORS","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"IMS_DESIGNATORS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"INCIDENT_TYPES","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"INCIDENT_TYPES","CREATED_ON","DATE",7,,,"Y",,"",0
"INCIDENT_TYPES","DESCRIPTION","VARCHAR2",320,,,"N",,"",80
"INCIDENT_TYPES","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"INCIDENT_TYPES","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"INCIDENT_TYPES","EDWLOADTS","DATE",7,,,"N",,"",0
"INCIDENT_TYPES","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"INCIDENT_TYPES","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"INCIDENT_TYPES","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"INCIDENT_TYPES","INCIDENT_TYPE_CODE","VARCHAR2",80,,,"N",,"",20
"INCIDENT_TYPES","LAST_CHANGED_BY","VARCHAR2",80,,,"Y",,"",20
"INCIDENT_TYPES","LAST_CHANGED_ON","DATE",7,,,"Y",,"",0
"INCIDENT_TYPES","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","CREATED_ON","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS","CREATE_ITEM","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","CREATE_WORK_ORDER","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"INSTALL_REMOVE_ITEMS","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS","EDWLOADTS","DATE",7,,,"N",,"",0
"INSTALL_REMOVE_ITEMS","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"INSTALL_REMOVE_ITEMS","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"INSTALL_REMOVE_ITEMS","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"INSTALL_REMOVE_ITEMS","EIAC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","END_ITEM_ALT_POS","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","END_ITEM_CAGE","VARCHAR2",20,,,"Y",,"",5
"INSTALL_REMOVE_ITEMS","END_ITEM_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","END_ITEM_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS","END_ITEM_POS","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","END_ITEM_SERIAL","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","END_ITEM_SYSTEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","END_ITEM_WUC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_ALT_POS","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","INSTALLED_CAGE","VARCHAR2",20,,,"Y",,"",5
"INSTALL_REMOVE_ITEMS","INSTALLED_CONDITION","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_EXTERNAL_ALC","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","INSTALLED_EXTERNAL_EIAC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_EXTERNAL_LCN","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS","INSTALLED_PENDING_FLAG","VARCHAR2",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","INSTALLED_PERFORMED_BY","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_PERFORMED_ON","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS","INSTALLED_POS","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_REMARKS","VARCHAR2",4000,,,"Y",,"",2000
"INSTALL_REMOVE_ITEMS","INSTALLED_SERIAL","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_SYSTEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALLED_TRACKED","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","INSTALLED_WUC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALL_REMOVE_ID","VARCHAR2",320,,,"N",,"",80
"INSTALL_REMOVE_ITEMS","INSTALL_REMOVE_TYPE","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","INSTALL_TRANSACTION_COMPLETE","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","LAST_UPDATED_BY","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","LAST_UPDATED_ON","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_ALT_POS","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_CAGE","VARCHAR2",20,,,"Y",,"",5
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_POS","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_SERIAL","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_SYSTEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_ASSEMBLY_WUC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_ALT_POS","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_CAGE","VARCHAR2",20,,,"Y",,"",5
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_POS","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_SERIAL","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_SYSTEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","NH_SYSTEM_WUC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_ALT_POS","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","REMOVED_CAGE","VARCHAR2",20,,,"Y",,"",5
"INSTALL_REMOVE_ITEMS","REMOVED_CONDITION","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_EXTERNAL_ALC","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","REMOVED_EXTERNAL_EIAC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_EXTERNAL_LCN","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_ITEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_ITEM_STATUS","VARCHAR2",8,,,"Y",,"",2
"INSTALL_REMOVE_ITEMS","REMOVED_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS","REMOVED_PENDING_FLAG","VARCHAR2",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","REMOVED_PERFORMED_BY","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_PERFORMED_ON","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS","REMOVED_POS","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_REMARKS","VARCHAR2",4000,,,"Y",,"",2000
"INSTALL_REMOVE_ITEMS","REMOVED_SERIAL","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_SYSTEM_ID","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVED_TRACKED","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","REMOVED_UNSCHEDULED","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","REMOVED_WUC","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","REMOVE_TRANSACTION_COMPLETE","CHAR",4,,,"Y",,"",1
"INSTALL_REMOVE_ITEMS","SEQ","NUMBER",22,6,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","VERSION_NUMBER","NUMBER",22,10,0,"Y",,"",0
"INSTALL_REMOVE_ITEMS","WORK_ORDER_NO","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS","ZONAL_PART","VARCHAR2",200,,,"Y",,"",50
"INSTALL_REMOVE_ITEMS_LIFING","CREATED_BY","VARCHAR2",80,,,"Y",,"",20
"INSTALL_REMOVE_ITEMS_LIFING","CREATED_ON","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWEFFECTIVEFROMTS","DATE",7,,,"N",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWEFFECTIVETOTS","DATE",7,,,"Y",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWLOADTS","DATE",7,,,"N",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWSEQ_NO","NUMBER",22,10,0,"N",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWSOFT_DEL_IND","NUMBER",22,3,0,"N",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","EDWSTG_ROW_OP","NUMBER",22,10,0,"N",,"",0
"INSTALL_REMOVE_ITEMS_LIFING","INSTALL_REMOVE_ID","VARCHAR2",200,,,"N",,"",50
"INSTALL_REMOVE_ITEMS_LIFING","INTERVAL_TYPE","VARCHAR2",200,,,"N",,"",50
"INSTALL_REMOVE_ITEMS_LIFING","ITEM_TYPE","VARCHAR2",20,,,"N",,"",5
